seed,noise_level,true_degree,true_coefficients,selected_degree,selected_coefficients,c1,c2,source_file,true_coeff_0,true_coeff_1,true_coeff_2,true_coeff_3,true_coeff_4,true_coeff_5,true_coeff_6,imse,imae,maxerr,metrics_success
2807,moderate,4,"[3.0892296499618834, 3.9300887200670425, 1.8131960551982969, 7.906013358854051, -3.263051189591012]",2,"[3.046559227685765, 1.7662201083381344, 9.214184245532417]",0.3333333333333333,0.6666666666666666,polynomial_params_deg4_noise_level_moderate.csv,3.0892296499618834,3.9300887200670425,1.8131960551982969,7.906013358854051,-3.263051189591012,,,0.05310032128253958,0.19526703397329898,0.23759951759219833,True
2808,moderate,4,"[2.209561788936969, -5.093753295380778, -5.902913996718079, 2.178463566116664, -3.3442717088366645]",2,"[1.8565145636666731, -4.150307375569136, -6.603169780228154]",0.5,0.5,polynomial_params_deg4_noise_level_moderate.csv,2.209561788936969,-5.093753295380778,-5.902913996718079,2.178463566116664,-3.3442717088366645,,,0.10139563118551927,0.2386008077038974,0.35304160154520137,True
2809,moderate,4,"[4.680140559187776, -2.6318035767871413, 5.229105536049367, 3.3838442543927005, 4.35001710868775]",3,"[3.6780202784669505, 7.941752687633315, -23.069059288505542, 26.90481640620867]",0.0,1.0,polynomial_params_deg4_noise_level_moderate.csv,4.680140559187776,-2.6318035767871413,5.229105536049367,3.3838442543927005,4.35001710868775,,,0.09922870144059173,0.2597949688580394,0.44901677277930396,True
2810,moderate,4,"[15.755885776706892, -34.69150895318445, 13.055953139363874, -12.870479834839031, 18.78952095324461]",2,"[15.785276276553518, -38.11918725284026, 18.986112833309562]",0.0,1.0,polynomial_params_deg4_noise_level_moderate.csv,15.755885776706892,-34.69150895318445,13.055953139363874,-12.870479834839031,18.78952095324461,,,0.6323461499481988,0.48394865135880055,0.4874318387195089,True
2811,moderate,4,"[4.086613661765898, -2.629786613357781, -2.3899427359642127, -2.47254913295659, -2.369488606382516]",2,"[2.340574985027506, 7.652250975824524, -16.20887903191699]",0.0,1.0,polynomial_params_deg4_noise_level_moderate.csv,4.086613661765898,-2.629786613357781,-2.3899427359642127,-2.47254913295659,-2.369488606382516,,,0.26457438099754904,0.38209064130916104,0.406497674498987,True
2812,moderate,4,"[19.34740680009303, 59.38291922900248, -77.82155822398518, 44.55930238759554, -22.71105639457202]",2,"[19.499461028485264, 56.12401306530712, -52.88223633930276]",0.8,0.2,polynomial_params_deg4_noise_level_moderate.csv,19.34740680009303,59.38291922900248,-77.82155822398518,44.55930238759554,-22.71105639457202,,,0.12291770956183301,0.2831671376922912,0.6116501151054194,True
2813,moderate,4,"[17.881918717187492, 14.9039131102807, -16.966949339531713, 21.80923785158505, -14.364901421963427]",3,"[19.04037761880373, 5.3919576136864436, 12.620017767262706, -13.950314748224574]",0.5,0.5,polynomial_params_deg4_noise_level_moderate.csv,17.881918717187492,14.9039131102807,-16.966949339531713,21.80923785158505,-14.364901421963427,,,0.0950057231093511,0.2287615721312688,0.24339103911279736,True
2814,moderate,4,"[5.5623677084211565, 8.411071569904415, 10.983256221314742, -5.2280430484677325, -4.161184400281072]",2,"[4.4334777570016195, 17.057585528575775, -5.917134126964139]",0.2,0.8,polynomial_params_deg4_noise_level_moderate.csv,5.5623677084211565,8.411071569904415,10.983256221314742,-5.2280430484677325,-4.161184400281072,,,0.18048417479846018,0.33747211183940484,0.6473477311355875,True
2815,moderate,4,"[-4.941440171457295, -8.429323907268303, -5.662027199762213, 9.089004838762095, -2.524596602388524]",3,"[-5.466439541842006, -2.0579095789216675, -20.272799938604944, 15.255924143083796]",0.4285714285714285,0.5714285714285714,polynomial_params_deg4_noise_level_moderate.csv,-4.941440171457295,-8.429323907268303,-5.662027199762213,9.089004838762095,-2.524596602388524,,,0.11488019177864321,0.2901136583306203,0.5872256503232958,True
2816,moderate,4,"[13.902228178275228, 18.61095698353613, 12.343554407131696, -15.743843574373797, -15.057130582475008]",4,"[11.691505787125278, 45.21475149856038, -83.9410589391118, 119.48442926578095, -78.55434529480881]",0.2,0.8,polynomial_params_deg4_noise_level_moderate.csv,13.902228178275228,18.61095698353613,12.343554407131696,-15.743843574373797,-15.057130582475008,,,0.2811218120706684,0.36263798876246833,0.7380099563560094,True
2817,moderate,4,"[17.154704046170497, 4.714096653356584, 7.609476417259838, -13.17573413440111, 12.621503601481932]",2,"[17.316777465248805, 2.974967087242586, 7.771367181030816]",0.2,0.8,polynomial_params_deg4_noise_level_moderate.csv,17.154704046170497,4.714096653356584,7.609476417259838,-13.17573413440111,12.621503601481932,,,0.08818328182362092,0.22777925068325386,0.5202173296376849,True
2818,moderate,4,"[-5.027963904813534, 2.9824500237815488, 3.422558930714408, -5.460926986192725, 9.943589393317945]",2,"[-5.375131827786187, 0.03965578470087046, 10.728059870840898]",0.0,1.0,polynomial_params_deg4_noise_level_moderate.csv,-5.027963904813534,2.9824500237815488,3.422558930714408,-5.460926986192725,9.943589393317945,,,0.235739252821596,0.4426262825926527,0.7162384635928447,True
2819,moderate,4,"[-3.553368534466881, 2.8806463899740944, 5.439136893545723, 4.470609778000294, 2.16756326790319]",2,"[-2.6510159464682355, -1.4444911411083714, 14.36048237588568]",0.0,1.0,polynomial_params_deg4_noise_level_moderate.csv,-3.553368534466881,2.8806463899740944,5.439136893545723,4.470609778000294,2.16756326790319,,,0.1790827327043803,0.3589455612572418,0.28010403009807794,True
2820,moderate,4,"[11.155087120455656, 11.734597644456136, -16.803931279310767, -9.927979683169736, -8.195914610836137]",3,"[13.423616109054048, -11.216194255643828, 46.145824109207325, -64.58917533873763]",0.2,0.8,polynomial_params_deg4_noise_level_moderate.csv,11.155087120455656,11.734597644456136,-16.803931279310767,-9.927979683169736,-8.195914610836137,,,1.3059072407922119,0.712878764737018,0.42085447057083947,True
2821,moderate,4,"[-2.761784874176844, -10.304675316995931, 6.99728962110849, 4.004315971980573, -10.140990623339638]",3,"[-2.5900929348601434, -14.001142039719916, 22.58458659638283, -18.682263255444223]",0.6666666666666666,0.3333333333333333,polynomial_params_deg4_noise_level_moderate.csv,-2.761784874176844,-10.304675316995931,6.99728962110849,4.004315971980573,-10.140990623339638,,,0.04035070509101038,0.13741795568200857,0.48306630672353634,True
2822,moderate,4,"[6.998381412865089, 8.05703922736968, -5.6050592096291565, 3.2239882714623125, 6.656238622356262]",3,"[5.671471217204048, 19.654484225865076, -34.46743486340212, 28.47959101782665]",1.0,0.0,polynomial_params_deg4_noise_level_moderate.csv,6.998381412865089,8.05703922736968,-5.6050592096291565,3.2239882714623125,6.656238622356262,,,0.11297261959339591,0.24137696557774385,0.31953413636578887,True
2823,moderate,4,"[10.680827057204503, 17.73597521652499, -6.891972831061752, -6.053754596107423, 3.395803089671501]",3,"[10.165301867736433, 28.3830102665968, -34.455562964162276, 14.908961137482748]",0.2,0.8,polynomial_params_deg4_noise_level_moderate.csv,10.680827057204503,17.73597521652499,-6.891972831061752,-6.053754596107423,3.395803089671501,,,0.17489948082074816,0.348276556436081,0.7444838158808906,True
2824,moderate,4,"[-5.449010170836659, 5.064773174200624, -19.763249378081944, 6.514170698124762, 18.411293559233226]",3,"[-4.675237009733079, 0.07848756693860112, -20.125064706439858, 29.229474718743678]",0.4285714285714285,0.5714285714285714,polynomial_params_deg4_noise_level_moderate.csv,-5.449010170836659,5.064773174200624,-19.763249378081944,6.514170698124762,18.411293559233226,,,0.14014146972911296,0.31861167305098415,0.3181758646931403,True
2825,moderate,4,"[41.74286838093799, -10.529208180556164, 12.796535279374012, 19.294365176823412, -9.7130424374341]",2,"[41.818059704632425, -15.86469829607331, 28.179581787668642]",0.2,0.8,polynomial_params_deg4_noise_level_moderate.csv,41.74286838093799,-10.529208180556164,12.796535279374012,19.29436517682341,-9.7130424374341,,,0.19199456743562324,0.40125690705424144,0.5893031901020862,True
2826,moderate,4,"[8.81507830241261, -5.766176736789589, -5.86875380853883, 7.654777376690242, -5.150607642495392]",2,"[9.108466608107195, -5.656285351811655, -3.9459791873247876]",0.3333333333333333,0.6666666666666666,polynomial_params_deg4_noise_level_moderate.csv,8.81507830241261,-5.766176736789589,-5.86875380853883,7.654777376690242,-5.150607642495392,,,0.062390588092834744,0.2300328637079618,0.3417865170651302,True
2827,moderate,4,"[-7.26811899439316, 10.600789083161477, -10.037175853541768, 6.587018818338515, 7.3034957396938385]",2,"[-6.810493681861983, -0.0831164269272142, 13.388005867046683]",0.2,0.8,polynomial_params_deg4_noise_level_moderate.csv,-7.26811899439316,10.600789083161477,-10.037175853541768,6.587018818338515,7.3034957396938385,,,0.2795284055218926,0.46137774693953626,0.8878413627225061,True
2828,moderate,4,"[-7.572629420079385, -4.408451156958434, -4.83162560943714, 2.077380107427216, -3.694900821201916]",4,"[-5.115257290599651, -42.43207208788749, 162.75905585469167, -260.3149688207429, 129.22425158370035]",0.0,1.0,polynomial_params_deg4_noise_level_moderate.csv,-7.572629420079385,-4.408451156958434,-4.83162560943714,2.077380107427216,-3.694900821201916,,,0.516342694249587,0.55243083571748,0.8571649269426143,True
2829,moderate,4,"[-7.922099243525829, 3.5685862550098277, 7.716496804637531, 3.370065477835328, -4.018362610661479]",1,"[-9.137058504816757, 11.480724501082777]",0.0,1.0,polynomial_params_deg4_noise_level_moderate.csv,-7.922099243525829,3.568586255009828,7.716496804637531,3.370065477835328,-4.018362610661479,,,0.22920555199465606,0.4089818375479536,0.6456755790572082,True
2830,moderate,4,"[-13.030678730496213, -12.151951326246651, 14.295114314617017, -18.20124667701974, 22.267972586626065]",3,"[-13.8099873947194, -5.08286364903355, -10.528367695206592, 22.075281309357784]",0.0,1.0,polynomial_params_deg4_noise_level_moderate.csv,-13.030678730496213,-12.151951326246651,14.295114314617017,-18.20124667701974,22.267972586626065,,,0.10258573159379082,0.26247958304175373,0.5065231089328712,True
2831,moderate,4,"[2.584642483946279, -1.866988915033688, 4.949347710293364, 3.433442415090596, 2.14795327161908]",2,"[3.03935755092962, -6.5284382827782, 14.471760296052878]",0.3333333333333333,0.6666666666666666,polynomial_params_deg4_noise_level_moderate.csv,2.584642483946279,-1.866988915033688,4.949347710293364,3.433442415090596,2.14795327161908,,,0.024419951433774113,0.1352505114068844,0.19735342921291377,True
2832,moderate,4,"[-7.0252005510696565, 14.163096462000611, 3.439019960709944, -11.36402582419074, 2.802983219171195]",2,"[-8.256621158986228, 21.356226440447802, -10.801695957385933]",0.5,0.5,polynomial_params_deg4_noise_level_moderate.csv,-7.0252005510696565,14.163096462000611,3.439019960709944,-11.36402582419074,2.802983219171195,,,0.11777468928317567,0.20735201684528567,0.2820265688087953,True
2833,moderate,4,"[-2.4451761109438133, 5.4725071782218055, -1.4049311042139472, 2.5367682168175625, 2.4073143470593354]",2,"[-2.088925932443303, 1.0255093490448952, 7.77592120860322]",0.8,0.2,polynomial_params_deg4_noise_level_moderate.csv,-2.4451761109438133,5.4725071782218055,-1.4049311042139472,2.5367682168175625,2.4073143470593354,,,0.05704618689450969,0.21088623044787763,0.24016562579674716,True
2834,moderate,4,"[1.3933858604016776, 2.0410839856458343, 4.003613044317206, 1.4691012684761413, 3.5889213420861]",2,"[1.127008419555971, -0.6191099869601484, 11.426686050025504]",0.4285714285714285,0.5714285714285714,polynomial_params_deg4_noise_level_moderate.csv,1.3933858604016776,2.0410839856458343,4.003613044317206,1.4691012684761413,3.5889213420861,,,0.10178610691016253,0.2683600501987955,0.5190024806185718,True
2835,moderate,4,"[5.756325044793365, 3.787121624480214, 6.919948986429052, -4.950968248360054, 5.115710363373948]",2,"[6.634862585811721, 0.9028133981350941, 8.39661877012894]",0.5714285714285714,0.4285714285714285,polynomial_params_deg4_noise_level_moderate.csv,5.756325044793365,3.787121624480214,6.919948986429052,-4.950968248360054,5.115710363373948,,,0.12204498412149933,0.2654114291726554,0.8785203481104453,True
2836,moderate,4,"[-10.93333600746444, 5.19448807463236, 5.653470519687011, -16.525033269582465, 15.890994313770449]",3,"[-14.291079083935937, 31.85198050823161, -55.98491292845393, 38.12823610644252]",0.0,1.0,polynomial_params_deg4_noise_level_moderate.csv,-10.93333600746444,5.19448807463236,5.653470519687011,-16.525033269582465,15.890994313770449,,,0.6512279350084266,0.4759147234998382,0.5391068334239701,True
2837,moderate,4,"[-32.176512730037764, -38.23689974904068, 34.668861408321895, 33.508588853411084, -47.4522165900751]",3,"[-32.87477600998794, -42.21488943327712, 77.49449627422814, -51.23007953247986]",0.2,0.8,polynomial_params_deg4_noise_level_moderate.csv,-32.176512730037764,-38.23689974904068,34.668861408321895,33.508588853411084,-47.4522165900751,,,0.1718580371541181,0.35349801490471827,0.41049274215926346,True
2838,moderate,4,"[-2.71542564531564, 4.939814633393608, 3.922321035095965, 4.138729028765172, -2.694637963498555]",2,"[-2.470417550837289, 2.587967702129208, 7.549577477299974]",0.5,0.5,polynomial_params_deg4_noise_level_moderate.csv,-2.71542564531564,4.939814633393608,3.922321035095965,4.138729028765172,-2.694637963498555,,,0.07834326443133843,0.24819111359699592,0.4074119598233277,True
2839,moderate,4,"[4.756637526569151, 5.011357050864365, 12.714692549909689, -4.992380377452765, 12.515690450376765]",2,"[6.4007310957883465, -4.216703156053483, 26.149119607869498]",0.8,0.2,polynomial_params_deg4_noise_level_moderate.csv,4.756637526569151,5.011357050864365,12.714692549909689,-4.992380377452765,12.515690450376765,,,0.3563069111158505,0.456756823708703,0.4759582700087517,True
2840,moderate,4,"[-2.7113364294901587, -3.08491786751476, -2.61138167875387, -2.5835579736503083, -2.762231446997157]",2,"[-3.295307970083008, 1.6038161262647228, -11.964946122107266]",0.6666666666666666,0.3333333333333333,polynomial_params_deg4_noise_level_moderate.csv,-2.7113364294901587,-3.08491786751476,-2.61138167875387,-2.5835579736503083,-2.762231446997157,,,0.05344355558272639,0.18406404607397459,0.3691099190567968,True
2841,moderate,4,"[-6.727456253101034, 1.0448425292939862, 3.747061387913897, 3.386252921767844, 4.560857878604095]",2,"[-6.391497017547136, -3.4809774395200206, 14.943487064792166]",0.2,0.8,polynomial_params_deg4_noise_level_moderate.csv,-6.727456253101034,1.0448425292939862,3.747061387913897,3.386252921767844,4.560857878604095,,,0.07464487009223539,0.21776228960763205,0.39778756261536485,True
2842,moderate,4,"[6.7181699476062375, -5.367040241713089, 4.294086738476233, -12.877784656426329, 3.7342104717342983]",2,"[6.699691076162527, -2.4586539677458426, -7.519169022872884]",0.5,0.5,polynomial_params_deg4_noise_level_moderate.csv,6.7181699476062375,-5.367040241713089,4.294086738476233,-12.877784656426329,3.7342104717342974,,,0.025990646245524406,0.14360497046354062,0.25246953071583467,True
2843,moderate,4,"[-1.9462306702166376, 2.728450373644816, 4.4118308542246645, 2.25504917056593, -1.95152277319374]",1,"[-3.1856083688957963, 8.658294289290197]",0.6666666666666666,0.3333333333333333,polynomial_params_deg4_noise_level_moderate.csv,-1.9462306702166376,2.728450373644816,4.4118308542246645,2.25504917056593,-1.95152277319374,,,0.20947627121650964,0.38156362760681295,0.49684996184802577,True
2844,moderate,4,"[21.932919461860266, -11.599930673334722, 17.340722990261835, -7.60241679926821, 14.44145580848548]",2,"[25.96183084505021, -30.7476379755873, 39.119125513458954]",0.8,0.2,polynomial_params_deg4_noise_level_moderate.csv,21.932919461860266,-11.599930673334722,17.340722990261835,-7.60241679926821,14.44145580848548,,,1.4497537890244598,0.7454356415305685,0.6340634040786419,True
2845,moderate,4,"[-22.845784283864404, 8.67621890940309, -16.07032494154444, 8.540020004981967, -8.754585190471637]",2,"[-23.25982098225798, 12.539927120647784, -19.57872319688845]",0.3333333333333333,0.6666666666666666,polynomial_params_deg4_noise_level_moderate.csv,-22.845784283864404,8.67621890940309,-16.07032494154444,8.540020004981967,-8.754585190471637,,,0.05020071271496972,0.19870926724070143,0.27585324218103935,True
2846,moderate,4,"[-5.252494499196758, 4.768064946295774, -2.9411080919324246, 4.0679838719143415, 3.196519126487243]",2,"[-3.6035834799634254, -3.1879777664671276, 9.165386210406117]",0.5,0.5,polynomial_params_deg4_noise_level_moderate.csv,-5.252494499196758,4.768064946295774,-2.9411080919324246,4.0679838719143415,3.196519126487243,,,0.3997214480986102,0.45182990026804376,1.6488635947988843,True
2847,moderate,4,"[-1.4556297607571538, -1.8860413044446824, 12.31633010907395, 3.60946224989163, -3.233378970143579]",2,"[-0.6239034167504771, -2.3611103430334093, 11.974530512870558]",0.8,0.2,polynomial_params_deg4_noise_level_moderate.csv,-1.4556297607571538,-1.8860413044446824,12.31633010907395,3.60946224989163,-3.233378970143579,,,0.23604443498652017,0.4219390162757664,0.8317235121740333,True
2848,moderate,4,"[-11.433937984891942, 10.68269151984929, 9.921041896641285, -5.722604163990149, -9.49040364487344]",4,"[-12.31192159098647, 32.328257818588014, -109.76474397857679, 209.90303336486576, -130.89646481186398]",0.3333333333333333,0.6666666666666666,polynomial_params_deg4_noise_level_moderate.csv,-11.433937984891942,10.68269151984929,9.921041896641285,-5.722604163990149,-9.49040364487344,,,0.9113816985792087,0.5899604330723675,0.7080416462929602,True
2849,moderate,4,"[3.878298080944946, 3.3303160541053063, -3.627847946176333, -3.0157716074066685, -4.361705050110572]",2,"[3.113286125507822, 11.146786570207494, -18.1116627605126]",0.5,0.5,polynomial_params_deg4_noise_level_moderate.csv,3.878298080944946,3.3303160541053063,-3.627847946176333,-3.0157716074066685,-4.361705050110572,,,0.10523782821686382,0.28941204311711693,0.39772946183766056,True
2850,moderate,4,"[8.695894832849737, -4.105163343328961, 7.0185932410610175, 3.6612973524370207, 5.741951033422833]",3,"[7.924764450073195, 6.9485897106471075, -27.374797476756807, 35.13929777912586]",1.0,0.0,polynomial_params_deg4_noise_level_moderate.csv,8.695894832849737,-4.105163343328961,7.0185932410610175,3.6612973524370207,5.741951033422833,,,0.206152587313826,0.352170171274324,0.49781622442531237,True
2851,moderate,4,"[-8.695199109510998, 7.59155450627032, 7.001713428888854, -11.836662539565246, 6.334407722737311]",1,"[-8.605473874650325, 8.764193751344509]",0.3333333333333333,0.6666666666666666,polynomial_params_deg4_noise_level_moderate.csv,-8.695199109510998,7.59155450627032,7.001713428888854,-11.836662539565246,6.334407722737311,,,0.007349535520110234,0.06404318834881052,0.14887852404513513,True
2852,moderate,4,"[-13.749743806232148, 2.554570753738884, -2.079815020051257, 5.767973745145736, 4.913031070798176]",2,"[-13.065641110764698, -5.748744470683392, 15.33816198416853]",0.5714285714285714,0.4285714285714285,polynomial_params_deg4_noise_level_moderate.csv,-13.749743806232148,2.554570753738884,-2.079815020051257,5.767973745145736,4.913031070798176,,,0.09547931832158836,0.2622650870714595,0.4348969174325621,True
2853,moderate,4,"[24.231501975726204, 32.42506260339169, -29.4090111042808, -24.501335039505168, 23.415797451769777]",2,"[24.613710105179017, 27.028812027813238, -27.932358237309067]",0.4285714285714285,0.5714285714285714,polynomial_params_deg4_noise_level_moderate.csv,24.231501975726204,32.42506260339169,-29.4090111042808,-24.501335039505168,23.415797451769777,,,0.38650883319461476,0.4340753827494359,0.6360564704878442,True
2854,moderate,4,"[49.10566411878679, 54.266946621368575, -48.17321252917158, -57.91002703632946, 55.11329011656614]",4,"[48.9776779652637, 49.61331033486695, -4.572201823016606, -145.61664825427246, 104.80950472152657]",0.5714285714285714,0.4285714285714285,polynomial_params_deg4_noise_level_moderate.csv,49.10566411878679,54.266946621368575,-48.17321252917158,-57.91002703632946,55.11329011656614,,,0.16009354717173122,0.3494772706354599,0.6585016116802365,True
2855,moderate,4,"[6.212713123700952, -5.710594967121078, 9.376252856623314, 11.37452270592527, -3.7727370740188215]",2,"[5.957404549412121, -5.508621601199648, 16.866887548456752]",0.0,1.0,polynomial_params_deg4_noise_level_moderate.csv,6.212713123700952,-5.710594967121078,9.376252856623314,11.37452270592527,-3.7727370740188215,,,0.14202207319235693,0.32344318753346,0.5959657606493902,True
2856,moderate,4,"[3.15814253743695, -8.71842220232994, 9.003713335683242, -7.432184544921486, -5.256246048515363]",2,"[1.4282401327482257, 3.111772416671815, -13.395789724136513]",0.4285714285714285,0.5714285714285714,polynomial_params_deg4_noise_level_moderate.csv,3.15814253743695,-8.71842220232994,9.003713335683242,-7.432184544921486,-5.256246048515363,,,0.2906944246822417,0.4013484460134852,0.6609901211009408,True
2857,moderate,4,"[7.916723581062653, 7.56081780014094, 10.225230127316731, -6.66748087820889, -5.781014371679683]",3,"[7.548919573111076, 9.0807019370025, 11.107960534680595, -14.348577577918874]",0.3333333333333333,0.6666666666666666,polynomial_params_deg4_noise_level_moderate.csv,7.916723581062653,7.56081780014094,10.225230127316731,-6.66748087820889,-5.781014371679683,,,0.016213284271412953,0.0956705029037675,0.15179860481281082,True
2858,moderate,4,"[-1.4797463923444856, 0.8526137726655187, 5.128306167228112, 2.900084541224909, 5.032482232173356]",2,"[-2.0490073421612705, 0.7695725244504563, 10.172699064482059]",0.5,0.5,polynomial_params_deg4_noise_level_moderate.csv,-1.4797463923444856,0.8526137726655187,5.128306167228112,2.900084541224909,5.032482232173356,,,1.0806426115958916,0.6608348565805657,0.5696043664259722,True
2859,moderate,4,"[-10.062205005456184, -5.644972071807848, -17.927538749830166, 23.44404148684196, -8.13701253299555]",2,"[-9.263454896410073, -15.20332562369748, 6.145828780545675]",0.8,0.2,polynomial_params_deg4_noise_level_moderate.csv,-10.062205005456184,-5.644972071807848,-17.927538749830166,23.44404148684196,-8.13701253299555,,,0.10160088851127909,0.2694170215050838,0.48098359347542186,True
2860,moderate,4,"[4.060213135446154, -3.744146434099196, -5.775990404872293, -3.5000340061146527, 5.092657377437203]",2,"[4.212650811635826, -5.281263546013233, -3.9017452863937736]",0.0,1.0,polynomial_params_deg4_noise_level_moderate.csv,4.060213135446154,-3.744146434099196,-5.775990404872293,-3.5000340061146527,5.092657377437203,,,0.07778616991067004,0.15191318927573896,0.08679908310725937,True
2861,moderate,4,"[-19.74028394330432, -15.57940546111326, -10.445585745651153, 9.86743651540458, 19.11814969428052]",3,"[-20.772981591809906, 3.9904463703209707, -68.53415379276683, 69.45040559022466]",0.5714285714285714,0.4285714285714285,polynomial_params_deg4_noise_level_moderate.csv,-19.74028394330432,-15.57940546111326,-10.445585745651153,9.86743651540458,19.11814969428052,,,0.3992642867384983,0.5231725092650258,1.0886796057126666,True
2862,moderate,4,"[11.938901496916696, -11.47677706590521, -14.71386313389444, 20.067580172855948, 13.672225130640197]",3,"[11.633238121591644, -10.989369123587583, -14.778484084811407, 32.7971338866378]",0.5,0.5,polynomial_params_deg4_noise_level_moderate.csv,11.938901496916696,-11.47677706590521,-14.71386313389444,20.067580172855948,13.672225130640197,,,0.39519315473833244,0.5158534440752744,1.0896180879876205,True
2863,moderate,4,"[-13.625761498007597, -3.446725709351964, 6.999934309059163, 14.28317295965797, -7.259270848211551]",2,"[-13.572510490680937, -3.9036173194601416, 13.927215056460907]",0.8,0.2,polynomial_params_deg4_noise_level_moderate.csv,-13.625761498007597,-3.446725709351964,6.999934309059163,14.28317295965797,-7.259270848211551,,,0.05260333266617148,0.1935379418338432,0.2511559339617264,True
2864,moderate,4,"[-3.8887209305604538, 5.997174738175571, 4.184638593429151, 3.818548231948333, -4.5265441931795385]",1,"[-4.400781313309832, 9.857867030597436]",0.6666666666666666,0.3333333333333333,polynomial_params_deg4_noise_level_moderate.csv,-3.8887209305604538,5.997174738175571,4.184638593429151,3.818548231948333,-4.5265441931795385,,,0.038286291626963655,0.17220486098372856,0.23561513532794076,True
2865,moderate,4,"[3.071932519019599, 3.461365789380719, 5.266192353727991, -2.6370039468801862, 3.093404156174325]",2,"[3.654170949025743, -0.4823983300875088, 8.976423312395854]",0.2,0.8,polynomial_params_deg4_noise_level_moderate.csv,3.071932519019599,3.461365789380719,5.266192353727991,-2.6370039468801862,3.093404156174325,,,0.057699422632057205,0.2097425315134459,0.32891067966481735,True
2866,moderate,4,"[3.907794234075257, -5.407533232523515, 7.232970879758516, 6.117508189201605, 4.5589337284031535]",2,"[4.898966598025153, -12.736767260824186, 22.82439205293249]",0.4285714285714285,0.5714285714285714,polynomial_params_deg4_noise_level_moderate.csv,3.907794234075257,-5.407533232523515,7.232970879758516,6.117508189201605,4.5589337284031535,,,0.16718770214801884,0.28767783020211374,0.32170231222689516,True
2867,moderate,4,"[-2.507965772158765, 3.4729074200671977, 2.4604992964767303, -1.9921225717217643, 3.636592105631885]",2,"[-2.534000878387267, 1.4644139084637826, 5.770036336669501]",0.0,1.0,polynomial_params_deg4_noise_level_moderate.csv,-2.507965772158765,3.4729074200671977,2.4604992964767303,-1.9921225717217643,3.636592105631885,,,0.03758316196876303,0.15997133506504413,0.30756972820315953,True
2868,moderate,4,"[3.078515838452465, -4.9330822126297225, 6.485350125020172, 2.9142189453179728, 3.523880439489558]",2,"[3.5674807412759595, -10.638024916904685, 17.76929451498627]",0.6666666666666666,0.3333333333333333,polynomial_params_deg4_noise_level_moderate.csv,3.078515838452465,-4.9330822126297225,6.485350125020172,2.9142189453179728,3.523880439489558,,,0.04277426792846849,0.18143925134047875,0.3145782135626174,True
2869,moderate,4,"[2.413649007931401, -1.8716223753108416, -3.765027305223772, -3.3379964037444427, -2.259797852709766]",2,"[1.6531176160146197, 4.291284964766506, -14.933425312841853]",1.0,0.0,polynomial_params_deg4_noise_level_moderate.csv,2.413649007931401,-1.8716223753108416,-3.765027305223772,-3.3379964037444427,-2.259797852709766,,,0.0676759878297415,0.21831376141897407,0.20545385622696255,True
2870,moderate,4,"[10.325560526366656, -6.737673428550703, 15.771946077944602, -7.9249421931566815, 6.669826518992536]",2,"[9.836785021914505, -6.875304062270695, 14.630735798891791]",0.5,0.5,polynomial_params_deg4_noise_level_moderate.csv,10.325560526366656,-6.737673428550703,15.771946077944602,-7.9249421931566815,6.669826518992536,,,0.12096676165570984,0.2908162255711063,0.5119237867014252,True
2871,moderate,4,"[13.787276184334477, 31.612304273425018, -13.848792725325088, -15.431430909571311, 11.05275394972009]",2,"[15.041219605192175, 26.736104896005607, -14.379466805850472]",0.6666666666666666,0.3333333333333333,polynomial_params_deg4_noise_level_moderate.csv,13.787276184334477,31.612304273425018,-13.848792725325088,-15.431430909571311,11.05275394972009,,,0.1862523714397349,0.3162699083537927,0.4399137538294511,True
2872,moderate,4,"[7.662574859290905, 4.123825302332127, -5.922442228859516, 10.01379770320772, 7.032526076053787]",4,"[7.3641653841750285, 16.967270535649455, -84.90608998031276, 156.67990785724186, -75.36586516831908]",0.2,0.8,polynomial_params_deg4_noise_level_moderate.csv,7.662574859290905,4.123825302332127,-5.922442228859516,10.01379770320772,7.032526076053787,,,0.2722824399866178,0.4114777867067093,0.5359209775263984,True
2873,moderate,4,"[-15.433191197402836, -6.3656436690391045, -9.781327730825504, 13.564121366592492, 12.25991098997177]",3,"[-18.06855166259433, 10.790195555544353, -48.414766671694885, 49.88643672868441]",0.5,0.5,polynomial_params_deg4_noise_level_moderate.csv,-15.433191197402836,-6.3656436690391045,-9.781327730825504,13.564121366592492,12.25991098997177,,,0.45991356703648184,0.33027841421592846,2.63525820299148,True
2874,moderate,4,"[-50.60725726843276, -42.482941741369125, 37.28785647225936, -59.13027536183656, 37.63642366231616]",2,"[-48.88910142287423, -46.177419523733626, 17.027365332298512]",1.0,0.0,polynomial_params_deg4_noise_level_moderate.csv,-50.60725726843276,-42.482941741369125,37.28785647225936,-59.13027536183656,37.63642366231616,,,0.40902399830819075,0.4753216086663268,0.6559166735936657,True
2875,moderate,4,"[-7.724418321790573, 16.13162551645934, -8.050080808175597, 9.07786528962919, -8.832062590656042]",2,"[-7.604307256433585, 17.474784016094336, -8.338551199193786]",0.2,0.8,polynomial_params_deg4_noise_level_moderate.csv,-7.724418321790573,16.13162551645934,-8.050080808175597,9.07786528962919,-8.832062590656042,,,0.07383250009388966,0.2135338757399954,0.33068731767913295,True
