degree,noise_level,seed,method,imse,imae,maxerr,bandwidth
5,low,1373,loocv,0.1601028678223561,0.3439442231278132,0.697237787796817,0.09488805281527558
5,low,1374,silverman,3.194035881212033,1.4416566250700824,3.3415981129470893,0.1658673510413343
5,low,1374,cv,1.1007800058478656,0.8430398988067077,1.486336015309531,0.029637338468578096
5,low,1374,loocv,0.8378776520844656,0.7270933735478935,0.5577412010555207,0.0710645442359462
5,low,1375,silverman,1.5767184152598563,0.7789466509834446,0.7864520205523959,0.13778196000519902
5,low,1375,cv,0.6135931026766209,0.576231519429708,2.9301768091934974,0.09323839024885577
5,low,1375,loocv,0.5921135278398136,0.5938401153758908,0.7254731263031502,0.07811270694380376
5,low,1376,silverman,1.5326269376581136,1.1189065401321039,1.9134746863954142,0.1449936687583105
5,low,1376,cv,0.5223867378119058,0.541610434177159,1.307337745646464,0.058219007222062004
5,low,1376,loocv,0.6161491130107337,0.5719821002727198,0.2014164050378202,0.07097042585298553
5,low,1377,silverman,0.4128314250437513,0.535603442194373,1.2749987980165471,0.126218596837337
5,low,1377,cv,0.29185288246722224,0.40103308695125267,1.2490217766604346,0.08271841867335367
5,low,1377,loocv,0.32768502250369197,0.4526738731051898,1.2421558664740076,0.09892481132542569
5,low,1378,silverman,0.10813046845538553,0.24420205128328412,0.29950418434437154,0.14394621669646318
5,low,1378,cv,0.1250489335517933,0.24300275098825666,0.3632043042379536,0.8976284018707585
5,low,1378,loocv,0.10980876035905876,0.2243213284590145,0.23531334853678842,0.18735062983054074
5,low,1379,silverman,0.01805309708905459,0.11316830236065333,0.2402099571603773,0.1373209083233206
5,low,1379,cv,0.14343818897981064,0.3075781686911688,0.46854000019056663,0.22589690372280138
5,low,1379,loocv,0.11854044094365836,0.28247800119938843,0.43900526028112097,0.21567673527811007
5,low,1380,silverman,0.7259739832535699,0.715081514802143,1.504597955537518,0.14578395097715868
5,low,1380,cv,0.48035650330342966,0.5577200298146769,1.4773040816436307,0.09478230179427752
5,low,1380,loocv,1.3860408803452815,0.7517860228544834,3.7823512727884694,0.04255991366524169
5,low,1381,silverman,2.248054141680117,1.2866763817054794,2.538090377143501,0.16799241613787397
5,low,1381,cv,0.7095743828960914,0.7151509497791341,1.5113406449679054,0.0731534137412842
5,low,1381,loocv,0.6836774796310714,0.6933939949662602,1.5036076721663498,0.06877382248403742
5,low,1382,silverman,0.24490743052858663,0.3978022017901315,0.8323345171999961,0.1487422319542039
5,low,1382,cv,0.12332254256325725,0.2636003887547079,0.7567999556333151,0.08175079788608841
5,low,1382,loocv,0.39534222430671706,0.47283902174204046,1.8851008900401438,0.029476317390049155
5,low,1383,silverman,0.1322818452824469,0.3256956898322772,0.5168216660356104,0.1763420818840199
5,low,1383,cv,0.04915518436382116,0.1941046255142621,0.31106347411766877,0.12097134498595837
5,low,1383,loocv,0.043435983241369096,0.1803233752918395,0.30118829682653564,0.10937282938196188
5,low,1384,silverman,0.0830989683691694,0.2463346297625627,0.37330510401432804,0.1521869378080666
5,low,1384,cv,0.0993869668388635,0.26374507975631545,0.34506603186178353,0.5184342537229095
5,low,1384,loocv,0.08271846607835959,0.245851964529966,0.3916696254063865,0.13902254921249974
