degree,noise_level,method,imse_mean,imse_sem,imae_mean,imae_sem,maxerr_mean,maxerr_sem,bandwidth_mean,bandwidth_std,n_used,n_total,n_removed
2,moderate,loocv,0.1802857764549447,0.007020929773552834,0.3273417910278678,0.0069098551355859725,0.5647383401744718,0.01722763806117097,2.3927519845173815,6.653600627093102,275,300,25
2,moderate,silverman,0.18087235695041795,0.00836803628286469,0.3323347271963377,0.008478711942489652,0.5565960208284567,0.017353008015814384,0.15084780319864588,0.01344195750470773,273,300,27
3,high,cv,0.1553524019682283,0.00641534853737668,0.301793570571955,0.006867622364134627,0.499478644443481,0.014919803184191267,3.3084479295213183,7.734762123733735,275,300,25
3,high,loocv,0.15228483437578233,0.006448724967621517,0.29798696636636385,0.006723403538575595,0.4934095233389771,0.015080969800916003,3.7828745439339575,8.260313207009672,269,300,31
3,high,silverman,0.13339917801884116,0.005381657256835593,0.28585294364451336,0.0067160917036303775,0.4801065402686952,0.015478958807558754,0.15173340955189282,0.012183044134171749,274,300,26
3,low,cv,0.23791535674540845,0.009761753604218278,0.3710665892839271,0.00819881086543148,0.6452184460560528,0.019272693331288067,2.6609016531348697,7.253326215939259,274,300,26
3,low,loocv,0.2290076155803887,0.009602128195710356,0.3637845274671818,0.007965138470757811,0.6334774227630623,0.01821038182866069,2.59961742966772,7.1629964648700595,272,300,28
3,low,silverman,0.24988051128751226,0.012042495829681149,0.3879759731087366,0.010295190425384097,0.6568485138057266,0.02079242903640741,0.15251750837762298,0.012048495205098372,267,300,33
3,moderate,cv,0.20852682095325042,0.00871539601374442,0.34711634327096796,0.007463134416994799,0.6059049189176622,0.018157758058008705,2.530833323907424,6.9531481645095905,265,300,35
3,moderate,loocv,0.21163418604280507,0.009123902877063918,0.3471138103179665,0.007441711698999306,0.6142397002200262,0.01923180068171044,2.760111831631914,7.230242888527671,266,300,34
3,moderate,silverman,0.20581083606719844,0.009774009502806255,0.351683806141846,0.00920058637666712,0.5713161118000539,0.018636174005186575,0.15236975924828033,0.013172145814703322,272,300,28
