true_degree,noise_level,seed,selected_degree,c1,c2,coefficients
6,moderate,3322,3,0.8,0.2,"[-16.85409853943879, -16.0366102964353, -5.509010158282511, 32.473752709665256]"
6,moderate,3323,3,0.8,0.2,"[-9.428262098307918, -11.356774318543529, -12.33948100007911, 35.7866983720506]"
6,moderate,3324,3,0.5714285714285714,0.42857142857142855,"[-14.855983847075255, 35.0161981638769, -82.1072973235426, 43.40450318755846]"
6,moderate,3325,3,0.5714285714285714,0.42857142857142855,"[1.9368892463080813, 7.656698297679236, -17.430489682516484, 19.70911489777831]"
6,moderate,3326,3,0.0,1.0,"[-7.768808339795443, -22.85062803706498, 1.9932659493891605, 15.960416604028556]"
6,moderate,3327,3,0.5714285714285714,0.42857142857142855,"[-9.8491634176722, -2.8883740022111617, -50.33654734364724, 52.0045368010016]"
6,moderate,3328,5,0.8,0.2,"[-2.172741347111905, 69.96889073105746, -434.23327175258237, 1037.883627843687, -1092.4778385525708, 415.25328214935587]"
6,moderate,3329,2,0.3333333333333333,0.6666666666666666,"[-12.10796239374526, -27.620794351274416, 43.00853979280662]"
6,moderate,3330,3,0.6666666666666666,0.3333333333333333,"[5.051577495789317, -1.5191152208659144, -8.390998933473215, 23.107184139550967]"
6,moderate,3331,4,0.0,1.0,"[4.5335159252435835, -43.354771117421, 158.91218893744502, -227.31600201872186, 97.64540620638088]"
6,moderate,3332,3,0.3333333333333333,0.6666666666666666,"[-2.3466803081876098, -1.1106120545334834, 14.343129163804965, -23.785258045186247]"
6,moderate,3333,1,0.5714285714285714,0.42857142857142855,"[-6.827516695084959, -10.368681263699244]"
6,moderate,3334,3,0.0,1.0,"[4.089935862964298, -12.088539207804827, 27.17925933297547, -28.012537778615805]"
6,moderate,3335,2,0.6666666666666666,0.3333333333333333,"[-15.0258094293922, -9.43133951890009, 22.914496556731933]"
6,moderate,3336,2,0.0,1.0,"[-2.121900453140306, -2.889275792430551, 12.281480750989143]"
6,moderate,3337,2,1.0,0.0,"[28.59686773891566, 17.081583026367603, -6.324587308888372]"
6,moderate,3338,4,0.5714285714285714,0.42857142857142855,"[-42.859242975504245, -16.25588278232548, -39.54471584011827, 132.11661789504697, -86.41758623439019]"
6,moderate,3339,2,0.42857142857142855,0.5714285714285714,"[-38.84722407685457, -32.07249616930113, 30.18344277381812]"
6,moderate,3340,2,1.0,0.0,"[0.45069463788923914, 1.3542541518606028, -12.834283117975342]"
6,moderate,3341,2,0.42857142857142855,0.5714285714285714,"[-0.6872113982400452, -7.108894150293715, 14.8299376179315]"
6,moderate,3342,2,0.3333333333333333,0.6666666666666666,"[-2.277599014930791, 3.856829873309219, -15.77052877103889]"
6,moderate,3343,1,0.42857142857142855,0.5714285714285714,"[7.425555212730513, -9.257566325754901]"
6,moderate,3344,3,0.6666666666666666,0.3333333333333333,"[13.005949528210865, -20.905831734137244, 80.11929202334892, -77.28276609365595]"
