generation_type,dataset_id,method_pol,metric,p_raw,p_holm
stochastic,97,silverman,maxerr,1.0,1.0
stochastic,98,cv,imse,1.0,1.0
stochastic,98,cv,imae,1.0,1.0
stochastic,98,cv,maxerr,1.0,1.0
stochastic,98,loocv,imse,1.0,1.0
stochastic,98,loocv,imae,1.0,1.0
stochastic,98,loocv,maxerr,1.0,1.0
stochastic,98,silverman,imse,1.0,1.0
stochastic,98,silverman,imae,1.0,1.0
stochastic,98,silverman,maxerr,1.0,1.0
stochastic,99,cv,imse,1.0,1.0
stochastic,99,cv,imae,1.0,1.0
stochastic,99,cv,maxerr,1.0,1.0
stochastic,99,loocv,imse,1.0,1.0
stochastic,99,loocv,imae,1.0,1.0
stochastic,99,loocv,maxerr,1.0,1.0
stochastic,100,cv,imse,1.0,1.0
stochastic,100,cv,imae,1.0,1.0
stochastic,100,cv,maxerr,1.0,1.0
stochastic,100,loocv,imse,1.0,1.0
stochastic,100,loocv,imae,1.0,1.0
stochastic,100,loocv,maxerr,1.0,1.0
stochastic,100,silverman,imse,1.0,1.0
stochastic,100,silverman,imae,1.0,1.0
stochastic,100,silverman,maxerr,1.0,1.0
stochastic,102,cv,imse,1.0,1.0
stochastic,102,cv,imae,1.0,1.0
stochastic,102,cv,maxerr,1.0,1.0
stochastic,102,loocv,imse,1.0,1.0
stochastic,102,loocv,imae,1.0,1.0
stochastic,102,loocv,maxerr,1.0,1.0
stochastic,102,silverman,imse,1.0,1.0
stochastic,102,silverman,imae,1.0,1.0
stochastic,102,silverman,maxerr,1.0,1.0
stochastic,103,cv,imse,1.0,1.0
stochastic,103,cv,imae,1.0,1.0
stochastic,103,cv,maxerr,1.0,1.0
stochastic,103,loocv,imse,1.0,1.0
stochastic,103,loocv,imae,1.0,1.0
stochastic,103,loocv,maxerr,1.0,1.0
stochastic,103,silverman,imse,1.0,1.0
stochastic,103,silverman,imae,1.0,1.0
stochastic,103,silverman,maxerr,1.0,1.0
stochastic,104,cv,imse,1.0,1.0
stochastic,104,cv,imae,1.0,1.0
stochastic,104,cv,maxerr,1.0,1.0
stochastic,104,loocv,imse,1.0,1.0
stochastic,104,loocv,imae,1.0,1.0
stochastic,104,loocv,maxerr,1.0,1.0
stochastic,104,silverman,imse,1.0,1.0
stochastic,104,silverman,imae,1.0,1.0
stochastic,104,silverman,maxerr,1.0,1.0
stochastic,105,cv,imse,1.0,1.0
stochastic,105,cv,imae,1.0,1.0
stochastic,105,cv,maxerr,1.0,1.0
stochastic,105,loocv,imse,1.0,1.0
stochastic,105,loocv,imae,1.0,1.0
stochastic,105,loocv,maxerr,1.0,1.0
stochastic,105,silverman,imse,1.0,1.0
stochastic,105,silverman,imae,1.0,1.0
stochastic,105,silverman,maxerr,1.0,1.0
stochastic,106,cv,imse,1.0,1.0
stochastic,106,cv,imae,1.0,1.0
stochastic,106,cv,maxerr,1.0,1.0
stochastic,106,loocv,imse,1.0,1.0
stochastic,106,loocv,imae,1.0,1.0
stochastic,106,loocv,maxerr,1.0,1.0
stochastic,106,silverman,imse,1.0,1.0
stochastic,106,silverman,imae,1.0,1.0
stochastic,106,silverman,maxerr,1.0,1.0
stochastic,108,cv,imse,1.0,1.0
stochastic,108,cv,imae,1.0,1.0
stochastic,108,cv,maxerr,1.0,1.0
stochastic,108,loocv,imse,1.0,1.0
stochastic,108,loocv,imae,1.0,1.0
stochastic,108,loocv,maxerr,1.0,1.0
stochastic,108,silverman,imse,1.0,1.0
stochastic,108,silverman,imae,1.0,1.0
stochastic,108,silverman,maxerr,1.0,1.0
stochastic,109,cv,imse,1.0,1.0
stochastic,109,cv,imae,1.0,1.0
stochastic,109,cv,maxerr,1.0,1.0
stochastic,109,loocv,imse,1.0,1.0
stochastic,109,loocv,imae,1.0,1.0
stochastic,109,loocv,maxerr,1.0,1.0
stochastic,109,silverman,imse,1.0,1.0
stochastic,109,silverman,imae,1.0,1.0
stochastic,109,silverman,maxerr,1.0,1.0
stochastic,110,cv,imse,1.0,1.0
stochastic,110,cv,imae,1.0,1.0
stochastic,110,cv,maxerr,1.0,1.0
stochastic,110,loocv,imse,1.0,1.0
stochastic,110,loocv,imae,1.0,1.0
stochastic,110,loocv,maxerr,1.0,1.0
stochastic,110,silverman,imse,1.0,1.0
stochastic,110,silverman,imae,1.0,1.0
stochastic,110,silverman,maxerr,1.0,1.0
stochastic,111,cv,imse,1.0,1.0
stochastic,111,cv,imae,1.0,1.0
stochastic,111,cv,maxerr,1.0,1.0
stochastic,111,loocv,imse,1.0,1.0
stochastic,111,loocv,imae,1.0,1.0
stochastic,111,loocv,maxerr,1.0,1.0
stochastic,111,silverman,imse,1.0,1.0
stochastic,111,silverman,imae,1.0,1.0
stochastic,111,silverman,maxerr,1.0,1.0
stochastic,112,cv,imse,1.0,1.0
stochastic,112,cv,imae,1.0,1.0
stochastic,112,cv,maxerr,1.0,1.0
stochastic,112,silverman,imse,1.0,1.0
stochastic,112,silverman,imae,1.0,1.0
stochastic,112,silverman,maxerr,1.0,1.0
stochastic,114,cv,imse,1.0,1.0
stochastic,114,cv,imae,1.0,1.0
stochastic,114,cv,maxerr,1.0,1.0
stochastic,114,loocv,imse,1.0,1.0
stochastic,114,loocv,imae,1.0,1.0
stochastic,114,loocv,maxerr,1.0,1.0
stochastic,114,silverman,imse,1.0,1.0
stochastic,114,silverman,imae,1.0,1.0
stochastic,114,silverman,maxerr,1.0,1.0
stochastic,115,cv,imse,1.0,1.0
stochastic,115,cv,imae,1.0,1.0
stochastic,115,cv,maxerr,1.0,1.0
stochastic,115,loocv,imse,1.0,1.0
stochastic,115,loocv,imae,1.0,1.0
stochastic,115,loocv,maxerr,1.0,1.0
stochastic,115,silverman,imse,1.0,1.0
stochastic,115,silverman,imae,1.0,1.0
stochastic,115,silverman,maxerr,1.0,1.0
stochastic,116,cv,imse,1.0,1.0
stochastic,116,cv,imae,1.0,1.0
stochastic,116,cv,maxerr,1.0,1.0
stochastic,116,loocv,imse,1.0,1.0
stochastic,116,loocv,imae,1.0,1.0
stochastic,116,loocv,maxerr,1.0,1.0
stochastic,116,silverman,imse,1.0,1.0
stochastic,116,silverman,imae,1.0,1.0
stochastic,116,silverman,maxerr,1.0,1.0
stochastic,117,cv,imse,1.0,1.0
stochastic,117,cv,imae,1.0,1.0
stochastic,117,cv,maxerr,1.0,1.0
stochastic,117,loocv,imse,1.0,1.0
stochastic,117,loocv,imae,1.0,1.0
stochastic,117,loocv,maxerr,1.0,1.0
stochastic,117,silverman,imse,1.0,1.0
stochastic,117,silverman,imae,1.0,1.0
stochastic,117,silverman,maxerr,1.0,1.0
stochastic,118,cv,imse,1.0,1.0
stochastic,118,cv,imae,1.0,1.0
stochastic,118,cv,maxerr,1.0,1.0
stochastic,118,loocv,imse,1.0,1.0
stochastic,118,loocv,imae,1.0,1.0
stochastic,118,loocv,maxerr,1.0,1.0
stochastic,118,silverman,imse,1.0,1.0
stochastic,118,silverman,imae,1.0,1.0
stochastic,118,silverman,maxerr,1.0,1.0
stochastic,119,cv,imse,1.0,1.0
stochastic,119,cv,imae,1.0,1.0
stochastic,119,cv,maxerr,1.0,1.0
stochastic,119,loocv,imse,1.0,1.0
stochastic,119,loocv,imae,1.0,1.0
stochastic,119,loocv,maxerr,1.0,1.0
stochastic,119,silverman,imse,1.0,1.0
stochastic,119,silverman,imae,1.0,1.0
stochastic,119,silverman,maxerr,1.0,1.0
stochastic,120,cv,imse,1.0,1.0
stochastic,120,cv,imae,1.0,1.0
stochastic,120,cv,maxerr,1.0,1.0
stochastic,120,loocv,imse,1.0,1.0
stochastic,120,loocv,imae,1.0,1.0
stochastic,120,loocv,maxerr,1.0,1.0
stochastic,120,silverman,imse,1.0,1.0
stochastic,120,silverman,imae,1.0,1.0
stochastic,120,silverman,maxerr,1.0,1.0
stochastic,122,cv,imse,1.0,1.0
stochastic,122,cv,imae,1.0,1.0
stochastic,122,cv,maxerr,1.0,1.0
stochastic,122,loocv,imse,1.0,1.0
stochastic,122,loocv,imae,1.0,1.0
stochastic,122,loocv,maxerr,1.0,1.0
stochastic,122,silverman,imse,1.0,1.0
stochastic,122,silverman,imae,1.0,1.0
stochastic,122,silverman,maxerr,1.0,1.0
stochastic,123,cv,imse,1.0,1.0
stochastic,123,cv,imae,1.0,1.0
stochastic,123,cv,maxerr,1.0,1.0
stochastic,123,loocv,imse,1.0,1.0
stochastic,123,loocv,imae,1.0,1.0
stochastic,123,loocv,maxerr,1.0,1.0
stochastic,123,silverman,imse,1.0,1.0
stochastic,123,silverman,imae,1.0,1.0
stochastic,123,silverman,maxerr,1.0,1.0
stochastic,124,cv,imse,1.0,1.0
stochastic,124,cv,imae,1.0,1.0
stochastic,124,cv,maxerr,1.0,1.0
stochastic,124,loocv,imse,1.0,1.0
stochastic,124,loocv,imae,1.0,1.0
stochastic,124,loocv,maxerr,1.0,1.0
stochastic,124,silverman,imse,1.0,1.0
stochastic,124,silverman,imae,1.0,1.0
stochastic,124,silverman,maxerr,1.0,1.0
stochastic,127,cv,imse,1.0,1.0
stochastic,127,cv,imae,1.0,1.0
stochastic,127,cv,maxerr,1.0,1.0
stochastic,127,loocv,imse,1.0,1.0
stochastic,127,loocv,imae,1.0,1.0
stochastic,127,loocv,maxerr,1.0,1.0
stochastic,127,silverman,imse,1.0,1.0
stochastic,127,silverman,imae,1.0,1.0
stochastic,127,silverman,maxerr,1.0,1.0
stochastic,129,cv,imse,1.0,1.0
stochastic,129,cv,imae,1.0,1.0
stochastic,129,cv,maxerr,1.0,1.0
stochastic,129,loocv,imse,1.0,1.0
stochastic,129,loocv,imae,1.0,1.0
stochastic,129,loocv,maxerr,1.0,1.0
stochastic,129,silverman,imse,1.0,1.0
stochastic,129,silverman,imae,1.0,1.0
stochastic,129,silverman,maxerr,1.0,1.0
stochastic,131,cv,imse,1.0,1.0
stochastic,131,cv,imae,1.0,1.0
stochastic,131,cv,maxerr,1.0,1.0
stochastic,131,loocv,imse,1.0,1.0
stochastic,131,loocv,imae,1.0,1.0
stochastic,131,loocv,maxerr,1.0,1.0
stochastic,131,silverman,imse,1.0,1.0
stochastic,131,silverman,imae,1.0,1.0
stochastic,131,silverman,maxerr,1.0,1.0
stochastic,132,cv,imse,1.0,1.0
stochastic,132,cv,imae,1.0,1.0
stochastic,132,cv,maxerr,1.0,1.0
stochastic,132,loocv,imse,1.0,1.0
stochastic,132,loocv,imae,1.0,1.0
stochastic,132,loocv,maxerr,1.0,1.0
stochastic,132,silverman,imse,1.0,1.0
stochastic,132,silverman,imae,1.0,1.0
stochastic,132,silverman,maxerr,1.0,1.0
stochastic,133,cv,imse,1.0,1.0
stochastic,133,cv,imae,1.0,1.0
stochastic,133,cv,maxerr,1.0,1.0
stochastic,133,loocv,imse,1.0,1.0
stochastic,133,loocv,imae,1.0,1.0
stochastic,133,loocv,maxerr,1.0,1.0
stochastic,133,silverman,imse,1.0,1.0
stochastic,133,silverman,imae,1.0,1.0
stochastic,133,silverman,maxerr,1.0,1.0
stochastic,134,cv,imse,1.0,1.0
stochastic,134,cv,imae,1.0,1.0
stochastic,134,cv,maxerr,1.0,1.0
stochastic,134,loocv,imse,1.0,1.0
stochastic,134,loocv,imae,1.0,1.0
stochastic,134,loocv,maxerr,1.0,1.0
stochastic,134,silverman,imse,1.0,1.0
stochastic,134,silverman,imae,1.0,1.0
stochastic,134,silverman,maxerr,1.0,1.0
stochastic,135,cv,imse,1.0,1.0
stochastic,135,cv,imae,1.0,1.0
stochastic,135,cv,maxerr,1.0,1.0
stochastic,135,loocv,imse,1.0,1.0
stochastic,135,loocv,imae,1.0,1.0
stochastic,135,loocv,maxerr,1.0,1.0
stochastic,135,silverman,imse,1.0,1.0
stochastic,135,silverman,imae,1.0,1.0
stochastic,135,silverman,maxerr,1.0,1.0
stochastic,136,cv,imse,1.0,1.0
stochastic,136,cv,imae,1.0,1.0
stochastic,136,cv,maxerr,1.0,1.0
stochastic,137,loocv,imse,1.0,1.0
stochastic,137,loocv,imae,1.0,1.0
stochastic,137,loocv,maxerr,1.0,1.0
stochastic,137,silverman,imse,1.0,1.0
stochastic,137,silverman,imae,1.0,1.0
stochastic,137,silverman,maxerr,1.0,1.0
stochastic,138,loocv,imse,1.0,1.0
stochastic,138,loocv,imae,1.0,1.0
stochastic,138,loocv,maxerr,1.0,1.0
stochastic,138,silverman,imse,1.0,1.0
stochastic,138,silverman,imae,1.0,1.0
stochastic,138,silverman,maxerr,1.0,1.0
stochastic,139,cv,imse,1.0,1.0
stochastic,139,cv,imae,1.0,1.0
stochastic,139,cv,maxerr,1.0,1.0
stochastic,139,loocv,imse,1.0,1.0
stochastic,139,loocv,imae,1.0,1.0
stochastic,139,loocv,maxerr,1.0,1.0
stochastic,139,silverman,imse,1.0,1.0
stochastic,139,silverman,imae,1.0,1.0
stochastic,139,silverman,maxerr,1.0,1.0
stochastic,140,cv,imse,1.0,1.0
stochastic,140,cv,imae,1.0,1.0
stochastic,140,cv,maxerr,1.0,1.0
stochastic,140,loocv,imse,1.0,1.0
stochastic,140,loocv,imae,1.0,1.0
stochastic,140,loocv,maxerr,1.0,1.0
stochastic,140,silverman,imse,1.0,1.0
stochastic,140,silverman,imae,1.0,1.0
stochastic,140,silverman,maxerr,1.0,1.0
stochastic,141,silverman,imse,1.0,1.0
stochastic,141,silverman,imae,1.0,1.0
stochastic,141,silverman,maxerr,1.0,1.0
stochastic,142,cv,imse,1.0,1.0
stochastic,142,cv,imae,1.0,1.0
stochastic,142,cv,maxerr,1.0,1.0
stochastic,142,loocv,imse,1.0,1.0
stochastic,142,loocv,imae,1.0,1.0
stochastic,142,loocv,maxerr,1.0,1.0
stochastic,142,silverman,imse,1.0,1.0
stochastic,142,silverman,imae,1.0,1.0
stochastic,142,silverman,maxerr,1.0,1.0
stochastic,143,cv,imse,1.0,1.0
stochastic,143,cv,imae,1.0,1.0
stochastic,143,cv,maxerr,1.0,1.0
stochastic,143,loocv,imse,1.0,1.0
stochastic,143,loocv,imae,1.0,1.0
stochastic,143,loocv,maxerr,1.0,1.0
stochastic,143,silverman,imse,1.0,1.0
stochastic,143,silverman,imae,1.0,1.0
stochastic,143,silverman,maxerr,1.0,1.0
stochastic,145,silverman,imse,1.0,1.0
stochastic,145,silverman,imae,1.0,1.0
stochastic,145,silverman,maxerr,1.0,1.0
stochastic,146,cv,imse,1.0,1.0
stochastic,146,cv,imae,1.0,1.0
stochastic,146,cv,maxerr,1.0,1.0
stochastic,146,loocv,imse,1.0,1.0
stochastic,146,loocv,imae,1.0,1.0
stochastic,146,loocv,maxerr,1.0,1.0
stochastic,146,silverman,imse,1.0,1.0
stochastic,146,silverman,imae,1.0,1.0
stochastic,146,silverman,maxerr,1.0,1.0
stochastic,147,cv,imse,1.0,1.0
stochastic,147,cv,imae,1.0,1.0
stochastic,147,cv,maxerr,1.0,1.0
stochastic,147,loocv,imse,1.0,1.0
stochastic,147,loocv,imae,1.0,1.0
stochastic,147,loocv,maxerr,1.0,1.0
stochastic,147,silverman,imse,1.0,1.0
stochastic,147,silverman,imae,1.0,1.0
stochastic,147,silverman,maxerr,1.0,1.0
stochastic,148,cv,imse,1.0,1.0
stochastic,148,cv,imae,1.0,1.0
stochastic,148,cv,maxerr,1.0,1.0
stochastic,148,loocv,imse,1.0,1.0
stochastic,148,loocv,imae,1.0,1.0
stochastic,148,loocv,maxerr,1.0,1.0
stochastic,148,silverman,imse,1.0,1.0
stochastic,148,silverman,imae,1.0,1.0
stochastic,148,silverman,maxerr,1.0,1.0
stochastic,149,silverman,imse,1.0,1.0
stochastic,149,silverman,imae,1.0,1.0
stochastic,149,silverman,maxerr,1.0,1.0
stochastic,151,cv,imse,1.0,1.0
stochastic,151,cv,imae,1.0,1.0
stochastic,151,cv,maxerr,1.0,1.0
stochastic,151,loocv,imse,1.0,1.0
stochastic,151,loocv,imae,1.0,1.0
stochastic,151,loocv,maxerr,1.0,1.0
stochastic,151,silverman,imse,1.0,1.0
stochastic,151,silverman,imae,1.0,1.0
stochastic,151,silverman,maxerr,1.0,1.0
stochastic,153,cv,imse,1.0,1.0
stochastic,153,cv,imae,1.0,1.0
stochastic,153,cv,maxerr,1.0,1.0
stochastic,153,loocv,imse,1.0,1.0
stochastic,153,loocv,imae,1.0,1.0
stochastic,153,loocv,maxerr,1.0,1.0
stochastic,153,silverman,imse,1.0,1.0
stochastic,153,silverman,imae,1.0,1.0
stochastic,153,silverman,maxerr,1.0,1.0
stochastic,154,cv,imse,1.0,1.0
stochastic,154,cv,imae,1.0,1.0
stochastic,154,cv,maxerr,1.0,1.0
stochastic,154,loocv,imse,1.0,1.0
stochastic,154,loocv,imae,1.0,1.0
stochastic,154,loocv,maxerr,1.0,1.0
stochastic,154,silverman,imse,1.0,1.0
stochastic,154,silverman,imae,1.0,1.0
stochastic,154,silverman,maxerr,1.0,1.0
stochastic,156,cv,imse,1.0,1.0
stochastic,156,cv,imae,1.0,1.0
stochastic,156,cv,maxerr,1.0,1.0
stochastic,156,loocv,imse,1.0,1.0
stochastic,156,loocv,imae,1.0,1.0
stochastic,156,loocv,maxerr,1.0,1.0
stochastic,156,silverman,imse,1.0,1.0
stochastic,156,silverman,imae,1.0,1.0
stochastic,156,silverman,maxerr,1.0,1.0
stochastic,157,cv,imse,1.0,1.0
stochastic,157,cv,imae,1.0,1.0
stochastic,157,cv,maxerr,1.0,1.0
stochastic,157,loocv,imse,1.0,1.0
stochastic,157,loocv,imae,1.0,1.0
stochastic,157,loocv,maxerr,1.0,1.0
stochastic,157,silverman,imse,1.0,1.0
stochastic,157,silverman,imae,1.0,1.0
stochastic,157,silverman,maxerr,1.0,1.0
stochastic,158,cv,imse,1.0,1.0
stochastic,158,cv,imae,1.0,1.0
stochastic,158,cv,maxerr,1.0,1.0
stochastic,158,loocv,imse,1.0,1.0
stochastic,158,loocv,imae,1.0,1.0
stochastic,158,loocv,maxerr,1.0,1.0
stochastic,158,silverman,imse,1.0,1.0
stochastic,158,silverman,imae,1.0,1.0
stochastic,158,silverman,maxerr,1.0,1.0
stochastic,159,cv,imse,1.0,1.0
stochastic,159,cv,imae,1.0,1.0
stochastic,159,cv,maxerr,1.0,1.0
stochastic,159,loocv,imse,1.0,1.0
stochastic,159,loocv,imae,1.0,1.0
stochastic,159,loocv,maxerr,1.0,1.0
stochastic,159,silverman,imse,1.0,1.0
stochastic,159,silverman,imae,1.0,1.0
stochastic,159,silverman,maxerr,1.0,1.0
stochastic,160,cv,imse,1.0,1.0
stochastic,160,cv,imae,1.0,1.0
stochastic,160,cv,maxerr,1.0,1.0
stochastic,160,loocv,imse,1.0,1.0
stochastic,160,loocv,imae,1.0,1.0
stochastic,160,loocv,maxerr,1.0,1.0
stochastic,160,silverman,imse,1.0,1.0
stochastic,160,silverman,imae,1.0,1.0
stochastic,160,silverman,maxerr,1.0,1.0
stochastic,161,cv,imse,1.0,1.0
stochastic,161,cv,imae,1.0,1.0
stochastic,161,cv,maxerr,1.0,1.0
stochastic,161,loocv,imse,1.0,1.0
stochastic,161,loocv,imae,1.0,1.0
stochastic,161,loocv,maxerr,1.0,1.0
stochastic,161,silverman,imse,1.0,1.0
stochastic,161,silverman,imae,1.0,1.0
stochastic,161,silverman,maxerr,1.0,1.0
stochastic,162,cv,imse,1.0,1.0
stochastic,162,cv,imae,1.0,1.0
stochastic,162,cv,maxerr,1.0,1.0
stochastic,162,loocv,imse,1.0,1.0
stochastic,162,loocv,imae,1.0,1.0
stochastic,162,loocv,maxerr,1.0,1.0
stochastic,162,silverman,imse,1.0,1.0
stochastic,162,silverman,imae,1.0,1.0
stochastic,162,silverman,maxerr,1.0,1.0
stochastic,164,cv,imse,1.0,1.0
stochastic,164,cv,imae,1.0,1.0
stochastic,164,cv,maxerr,1.0,1.0
stochastic,164,loocv,imse,1.0,1.0
stochastic,164,loocv,imae,1.0,1.0
stochastic,164,loocv,maxerr,1.0,1.0
stochastic,164,silverman,imse,1.0,1.0
stochastic,164,silverman,imae,1.0,1.0
stochastic,164,silverman,maxerr,1.0,1.0
stochastic,165,cv,imse,1.0,1.0
stochastic,165,cv,imae,1.0,1.0
stochastic,165,cv,maxerr,1.0,1.0
stochastic,165,loocv,imse,1.0,1.0
stochastic,165,loocv,imae,1.0,1.0
stochastic,165,loocv,maxerr,1.0,1.0
stochastic,165,silverman,imse,1.0,1.0
stochastic,165,silverman,imae,1.0,1.0
stochastic,165,silverman,maxerr,1.0,1.0
stochastic,166,cv,imse,1.0,1.0
stochastic,166,cv,imae,1.0,1.0
stochastic,166,cv,maxerr,1.0,1.0
stochastic,166,loocv,imse,1.0,1.0
stochastic,166,loocv,imae,1.0,1.0
stochastic,166,loocv,maxerr,1.0,1.0
stochastic,166,silverman,imse,1.0,1.0
stochastic,166,silverman,imae,1.0,1.0
stochastic,166,silverman,maxerr,1.0,1.0
stochastic,167,cv,imse,1.0,1.0
stochastic,167,cv,imae,1.0,1.0
stochastic,167,cv,maxerr,1.0,1.0
stochastic,167,loocv,imse,1.0,1.0
stochastic,167,loocv,imae,1.0,1.0
stochastic,167,loocv,maxerr,1.0,1.0
stochastic,168,cv,imse,1.0,1.0
stochastic,168,cv,imae,1.0,1.0
stochastic,168,cv,maxerr,1.0,1.0
stochastic,168,loocv,imse,1.0,1.0
stochastic,168,loocv,imae,1.0,1.0
stochastic,168,loocv,maxerr,1.0,1.0
stochastic,168,silverman,imse,1.0,1.0
stochastic,168,silverman,imae,1.0,1.0
stochastic,168,silverman,maxerr,1.0,1.0
stochastic,169,cv,imse,1.0,1.0
stochastic,169,cv,imae,1.0,1.0
stochastic,169,cv,maxerr,1.0,1.0
stochastic,169,loocv,imse,1.0,1.0
stochastic,169,loocv,imae,1.0,1.0
stochastic,169,loocv,maxerr,1.0,1.0
stochastic,169,silverman,imse,1.0,1.0
stochastic,169,silverman,imae,1.0,1.0
stochastic,169,silverman,maxerr,1.0,1.0
stochastic,170,cv,imse,1.0,1.0
stochastic,170,cv,imae,1.0,1.0
stochastic,170,cv,maxerr,1.0,1.0
stochastic,170,loocv,imse,1.0,1.0
stochastic,170,loocv,imae,1.0,1.0
stochastic,170,loocv,maxerr,1.0,1.0
stochastic,170,silverman,imse,1.0,1.0
stochastic,170,silverman,imae,1.0,1.0
stochastic,170,silverman,maxerr,1.0,1.0
stochastic,171,cv,imse,1.0,1.0
stochastic,171,cv,imae,1.0,1.0
stochastic,171,cv,maxerr,1.0,1.0
stochastic,171,loocv,imse,1.0,1.0
stochastic,171,loocv,imae,1.0,1.0
stochastic,171,loocv,maxerr,1.0,1.0
stochastic,171,silverman,imse,1.0,1.0
stochastic,171,silverman,imae,1.0,1.0
stochastic,171,silverman,maxerr,1.0,1.0
stochastic,172,cv,imse,1.0,1.0
stochastic,172,cv,imae,1.0,1.0
stochastic,172,cv,maxerr,1.0,1.0
stochastic,172,loocv,imse,1.0,1.0
stochastic,172,loocv,imae,1.0,1.0
stochastic,172,loocv,maxerr,1.0,1.0
stochastic,172,silverman,imse,1.0,1.0
stochastic,172,silverman,imae,1.0,1.0
stochastic,172,silverman,maxerr,1.0,1.0
stochastic,174,cv,imse,1.0,1.0
stochastic,174,cv,imae,1.0,1.0
stochastic,174,cv,maxerr,1.0,1.0
stochastic,174,loocv,imse,1.0,1.0
stochastic,174,loocv,imae,1.0,1.0
stochastic,174,loocv,maxerr,1.0,1.0
stochastic,174,silverman,imse,1.0,1.0
stochastic,174,silverman,imae,1.0,1.0
stochastic,174,silverman,maxerr,1.0,1.0
stochastic,175,cv,imse,1.0,1.0
stochastic,175,cv,imae,1.0,1.0
stochastic,175,cv,maxerr,1.0,1.0
stochastic,175,loocv,imse,1.0,1.0
stochastic,175,loocv,imae,1.0,1.0
stochastic,175,loocv,maxerr,1.0,1.0
stochastic,175,silverman,imse,1.0,1.0
stochastic,175,silverman,imae,1.0,1.0
stochastic,175,silverman,maxerr,1.0,1.0
stochastic,176,cv,imse,1.0,1.0
stochastic,176,cv,imae,1.0,1.0
stochastic,176,cv,maxerr,1.0,1.0
stochastic,176,loocv,imse,1.0,1.0
stochastic,176,loocv,imae,1.0,1.0
stochastic,176,loocv,maxerr,1.0,1.0
stochastic,176,silverman,imse,1.0,1.0
stochastic,176,silverman,imae,1.0,1.0
stochastic,176,silverman,maxerr,1.0,1.0
stochastic,179,cv,imse,1.0,1.0
stochastic,179,cv,imae,1.0,1.0
stochastic,179,cv,maxerr,1.0,1.0
stochastic,179,loocv,imse,1.0,1.0
stochastic,179,loocv,imae,1.0,1.0
stochastic,179,loocv,maxerr,1.0,1.0
stochastic,179,silverman,imse,1.0,1.0
stochastic,179,silverman,imae,1.0,1.0
stochastic,179,silverman,maxerr,1.0,1.0
stochastic,180,cv,imse,1.0,1.0
stochastic,180,cv,imae,1.0,1.0
stochastic,180,cv,maxerr,1.0,1.0
stochastic,180,loocv,imse,1.0,1.0
stochastic,180,loocv,imae,1.0,1.0
stochastic,180,loocv,maxerr,1.0,1.0
stochastic,180,silverman,imse,1.0,1.0
stochastic,180,silverman,imae,1.0,1.0
stochastic,180,silverman,maxerr,1.0,1.0
stochastic,181,cv,imse,1.0,1.0
stochastic,181,cv,imae,1.0,1.0
stochastic,181,cv,maxerr,1.0,1.0
stochastic,181,loocv,imse,1.0,1.0
stochastic,181,loocv,imae,1.0,1.0
stochastic,181,loocv,maxerr,1.0,1.0
stochastic,181,silverman,imse,1.0,1.0
stochastic,181,silverman,imae,1.0,1.0
stochastic,181,silverman,maxerr,1.0,1.0
stochastic,183,cv,imse,1.0,1.0
stochastic,183,cv,imae,1.0,1.0
stochastic,183,cv,maxerr,1.0,1.0
stochastic,183,loocv,imse,1.0,1.0
stochastic,183,loocv,imae,1.0,1.0
stochastic,183,loocv,maxerr,1.0,1.0
stochastic,183,silverman,imse,1.0,1.0
stochastic,183,silverman,imae,1.0,1.0
stochastic,183,silverman,maxerr,1.0,1.0
stochastic,184,cv,imse,1.0,1.0
stochastic,184,cv,imae,1.0,1.0
stochastic,184,cv,maxerr,1.0,1.0
stochastic,184,loocv,imse,1.0,1.0
stochastic,184,loocv,imae,1.0,1.0
stochastic,184,loocv,maxerr,1.0,1.0
stochastic,184,silverman,imse,1.0,1.0
stochastic,184,silverman,imae,1.0,1.0
stochastic,184,silverman,maxerr,1.0,1.0
stochastic,187,cv,imse,1.0,1.0
stochastic,187,cv,imae,1.0,1.0
stochastic,187,cv,maxerr,1.0,1.0
stochastic,187,loocv,imse,1.0,1.0
stochastic,187,loocv,imae,1.0,1.0
stochastic,187,loocv,maxerr,1.0,1.0
stochastic,187,silverman,imse,1.0,1.0
stochastic,187,silverman,imae,1.0,1.0
stochastic,187,silverman,maxerr,1.0,1.0
stochastic,189,cv,imse,1.0,1.0
stochastic,189,cv,imae,1.0,1.0
stochastic,189,cv,maxerr,1.0,1.0
stochastic,189,loocv,imse,1.0,1.0
stochastic,189,loocv,imae,1.0,1.0
stochastic,189,loocv,maxerr,1.0,1.0
stochastic,189,silverman,imse,1.0,1.0
stochastic,189,silverman,imae,1.0,1.0
stochastic,189,silverman,maxerr,1.0,1.0
stochastic,191,cv,imse,1.0,1.0
stochastic,191,cv,imae,1.0,1.0
stochastic,191,cv,maxerr,1.0,1.0
stochastic,191,loocv,imse,1.0,1.0
stochastic,191,loocv,imae,1.0,1.0
stochastic,191,loocv,maxerr,1.0,1.0
stochastic,191,silverman,imse,1.0,1.0
stochastic,191,silverman,imae,1.0,1.0
stochastic,191,silverman,maxerr,1.0,1.0
stochastic,192,cv,imse,1.0,1.0
stochastic,192,cv,imae,1.0,1.0
stochastic,192,cv,maxerr,1.0,1.0
stochastic,192,loocv,imse,1.0,1.0
stochastic,192,loocv,imae,1.0,1.0
stochastic,192,loocv,maxerr,1.0,1.0
